6e34STPhoRadA,1e34STPhoRadA,5e34STPhoRadA,7e34STPhoRadA,3e34STPhoRadA,2e34STPhoRadA,4e34STPhoRadA,8e34STPhoRadA,0e34STPhoRadA
45.653638255046026,17.462498461072695,47.542870455985955,7.436240029622224,63.476004134856005,10.83936912294023,5.96988651146867,0.5401873690575832,69.44224857167448
182.70279786308438,0.40157790441469715,0.17206495206274328,8.66163548043311,5.205892078322085e-27,43.95028935411315,6.220861344811476,0.1857992736512255,22.33355707476467
15.468920029932347,42.02627105741458,0.23786647333045172,7.673739441115638,4.683374080386297e-05,11.989840282811185,5.869360794398507,3.9794421823231656,31.482546635293893
0.8774445367045743,199.13644181398467,52.12893687740457,6.0393481397684905,2.081486022657277e-33,0.2206877499936743,9.646366168736984,0.0006172552435145197,0.9698053731199775
18.53250259034246,57.6659028753737,46.51565763238309,9.133482915547631,861.3519149451805,53.58627163898904,15.90144905235936,0.15109681918846146,9.589101766103107
67.48608662597725,310.56821091470545,21.27301654733826,8.942113738349384,1.287261622489816e-34,305.2222427537979,7.739324756447335,1.8686320588844958,8.787924512848852
2526.1906896961355,2475.291460566666,1986.7986436418794,2181.508340908876,3444.7748843904405,1681.799072065874,1404.5850604463512,1123.6029331245943,1398.4697807521216
0.17231721590762128,0.16986577633458058,0.13326582202694395,0.14330444609623866,0.23595425406549536,0.11128852796398724,0.08390224985035856,0.06972517884067178,0.09140893399999518
1.6361803364443694,70.26057004305441,849.2332056309994,47.95957731716812,17007.708776303913,1536.5407523189997,4.393924169484234,0.4289614695237827,46.389619528331345
110.58725570816081,33.95647874617064,49.95019792426614,70.09876004147671,1.7486043281529093,81.88996565158874,22.712398505520596,39.295630216864446,37.6190212662024
